SK_ID_CURR,TARGET
102122,0.3940050414689565
102123,0.274233844627072
102125,0.2578722421152812
102126,0.3667584477756933
102146,0.2574746288312421
102147,0.2861402690739417
102151,0.2709873093895121
102158,0.3414316645517025
102159,0.2588558841604214
102162,0.2609802477149321
102165,0.26668336009269367
102166,0.25665073744270167
102174,0.2526604626191031
102193,0.3314927708964705
102198,0.2609510089467558
102205,0.32486897737961684
102206,0.2539049363223428
102218,0.25626637444677514
102221,0.26386305968698637
102230,0.2858699307717577
102238,0.2612471309462726
102248,0.2682829342949534
102252,0.34678455154879184
102259,0.2875915530437795
102262,0.31683703951508374
102273,0.26770982798003234
102286,0.3368249737665085
102293,0.25249184083777354
102294,0.2646053333620679
102296,0.2837296907769584
102298,0.3038773389507842
102303,0.2572969713104024
102309,0.27773097080325515
102315,0.26168544659865145
102340,0.2675711203719711
102342,0.2732147120610907
102344,0.2630284106576063
102346,0.2963142324447863
102347,0.2550679165476497
102374,0.2832854482869389
102380,0.26698153449476275
102387,0.25513085921474943
102393,0.2669306928622944
102403,0.2565466121124721
102413,0.2653077570642104
102414,0.2531207489153965
102415,0.2720294040205463
102416,0.29801155777467997
102439,0.26379850068202154
102441,0.26594375435998646
102443,0.2569855253905408
102444,0.34443649551903793
102445,0.30962475902715775
102448,0.25989976788643226
102449,0.2723001261782835
102450,0.3659659568539915
102456,0.2552323038094169
102458,0.2912910905296513
102459,0.27404670778800033
102465,0.26722781511153826
102470,0.38325780964459444
102471,0.2568765954238754
102475,0.26156826865539223
102476,0.3800813984898618
102506,0.26362249387454506
102509,0.26524483893557405
102519,0.2566166204517912
102522,0.267664749398973
102545,0.2627530044950402
102549,0.2635681104594486
102562,0.254567291076075
102563,0.25487655661454084
102568,0.30060784501220983
102582,0.2752114216637042
102592,0.253148397127172
102597,0.2921896015375787
102605,0.2570146207490348
102614,0.25852145083586986
102617,0.3123429831626809
102634,0.2694080058413408
102652,0.2602663343788677
102655,0.2525391579203708
102671,0.2863183357495764
102694,0.37068823939723605
102701,0.26637811524511484
102703,0.2535077879098688
102704,0.2572145025863694
102713,0.25255228520714673
102720,0.2988401540477018
102731,0.25772342443560203
102733,0.26286487329926156
102749,0.2554532148302395
102755,0.3036194962034141
102763,0.25475957284758344
102770,0.2650752546564575
102772,0.2903952977499088
102799,0.297855557443837
102838,0.2545194422165041
102854,0.2586611735072037
102862,0.33690164290435876
102863,0.2580405623526679
102867,0.25419802650569073
102868,0.25380504378484037
102878,0.28004295029014836
102887,0.2602772820760715
102898,0.42656389308990705
102904,0.2980985325624176
102912,0.2676263637914764
102919,0.26598771015430955
102927,0.30483021494295837
102932,0.29243923673824673
102933,0.2686920191764003
102935,0.2546536684879001
102958,0.28690266138811327
102969,0.3626052674671668
102971,0.26001670749988415
102975,0.2851907980122005
102979,0.26480598377573294
102982,0.25372264234509057
102987,0.38703579967893925
102989,0.26396058860821364
102995,0.2832931888670997
102996,0.2545001468110179
103000,0.26091022075849973
103001,0.31108714942193016
103004,0.2589753553895586
103010,0.25422259470015024
103025,0.40643368927869794
103029,0.25687536406054173
103046,0.2738361228426197
103056,0.25884306481453967
103062,0.28930026691552047
103078,0.2580138676507426
103083,0.2580101602602238
103092,0.2729472230999964
103096,0.26692003664581243
103097,0.28298188385066203
103102,0.40207377090067026
103112,0.2716384266104334
103132,0.2643532837748997
103144,0.28590187684124857
103145,0.31002797410234423
103146,0.2529194849920051
103147,0.29395785375437755
103158,0.2609582623179788
103171,0.30070435448647403
103173,0.26010156562763354
103184,0.25789934465228354
103195,0.2967806551142358
103196,0.28858368316894445
103206,0.2563326892973564
103230,0.31631222837987216
103231,0.32880609458141374
103232,0.25757910382814
103239,0.28315064937684
103240,0.31135679046258147
103243,0.25486145706963237
103252,0.3038585719004086
103258,0.2669065725416672
103259,0.3079704809759856
103279,0.25461613777307257
103280,0.25277386416971737
103286,0.2701690737532928
103287,0.47777498631320237
103290,0.25526777685118085
103298,0.257878514307171
103315,0.252087623058914
103319,0.25722458464869546
103334,0.3855469161142472
103336,0.2673380734846862
103345,0.2720877796685016
103368,0.2579676431057577
103371,0.3690155935794065
103377,0.2548063948511956
103398,0.25590670089072265
103404,0.28072970813540066
103408,0.36800431313512716
103410,0.2680544751239566
103418,0.2580766839124
103420,0.32507440256457254
103432,0.28130176265149137
103433,0.25480181666366714
103436,0.2566601057605581
103440,0.25715216780058314
103453,0.2664943025654325
103459,0.26278320823940016
103460,0.26425444182609853
103461,0.2530844552017856
103462,0.25751464220207637
103473,0.3137457647144774
103474,0.2551368555554572
103475,0.34302772838687356
103478,0.29554168416626797
103480,0.2680415525631946
103484,0.2632248654058566
103494,0.32897745944147166
103513,0.26775872321965105
103515,0.294363161550244
103516,0.31783551936875665
103525,0.3024578832248622
103541,0.32519545957756124
103544,0.2535077879098688
103562,0.43195120338470644
103570,0.3317494305885918
103572,0.32134267044455356
103574,0.25763895109877966
103575,0.26534975484802326
103591,0.31211449900661103
103594,0.2530337529247773
103609,0.2786467456669347
103613,0.3490459729138695
103614,0.28492443892686425
103615,0.27116958995596674
103624,0.26769878496525135
103625,0.33353011230633545
103628,0.36852399495844346
103629,0.25622579462154693
103647,0.28900693355241963
103648,0.29715847786744864
103651,0.2654295291883673
103658,0.2651334156696029
103668,0.27946816677750974
103669,0.2667451920483699
103676,0.2613409225324546
103682,0.26836440283472607
103683,0.28012186549401596
103689,0.2610101785317223
103725,0.27846337932967735
103733,0.2946717458580398
103744,0.27212906519736
103762,0.35406944453821293
103771,0.42744102889824004
103773,0.25281167334067195
103783,0.26737311144827575
103784,0.27708035480960475
103808,0.2548793609259991
103812,0.2731200473589173
103813,0.322240746840196
103814,0.27368813948915643
103818,0.2835496068009593
103824,0.25442833866412434
103828,0.25315893173113657
103830,0.3822814848287764
103840,0.2546187345967138
103842,0.308985951034805
103847,0.3302937516774033
103848,0.3308195577329335
103851,0.2602856669434079
103854,0.29102333947223513
103857,0.3115749801490756
103861,0.25509830826101904
103862,0.26938931345651185
103865,0.259632319775572
103870,0.2539049363223428
103876,0.25549058131316393
103891,0.373677300080643
103908,0.2798496685916
103914,0.30150959088749896
103918,0.2859724441362318
103940,0.2549827770774723
103963,0.304492385874256
103966,0.2629674737129445
103971,0.32347000409442767
103980,0.2917832508721216
103984,0.2732917969241483
103985,0.2608398728542901
103998,0.3726918325563814
104019,0.2539313993858433
104026,0.25816918458777893
104035,0.310954783075081
104044,0.2666617649437397
104045,0.2862135669628576
104047,0.33835046953306575
104051,0.2606603746462829
104058,0.26549405363744705
104063,0.25707954788974047
104066,0.4074122560816362
104087,0.2564195834624018
104089,0.28329467549601206
104095,0.26224947166757157
104098,0.30447319501118414
104104,0.2656924799288155
104110,0.41560845372240907
104120,0.26953066351031923
104122,0.2784031927298799
104131,0.2668625447543102
104132,0.2787089467323467
104135,0.2620057882822579
104136,0.2572371600115971
104149,0.28003294265689754
104150,0.28458694783869787
104156,0.41098423287947294
104165,0.30464303162308015
104175,0.2557526176713343
104179,0.27285626170348315
104184,0.2951171265259461
104206,0.2591576981363632
104216,0.45875585334122293
104230,0.3530838747679495
104257,0.26206360141145624
104272,0.2575967100960593
104273,0.272151838026386
104278,0.260269298790058
104294,0.3116272543598415
104295,0.25734796446485947
104297,0.26779163945598167
104298,0.26707703839480523
104308,0.2617128609229161
104318,0.2669225266920233
104319,0.30950082358587566
104320,0.2891283357847743
104327,0.3008372579050238
104334,0.2809842042387768
104344,0.26729775901398567
104350,0.265819565941815
104351,0.32978536110175866
104354,0.265658489867892
104369,0.2899287085304116
104376,0.31732147844437275
104381,0.27140674003630716
104384,0.2941615374037694
104391,0.25923155444310575
104394,0.26335171087518283
104398,0.36978821428640163
104402,0.2531570785156782
104408,0.27932044354573765
104409,0.2547178091483396
104410,0.489951021044951
104412,0.2711409132735646
104417,0.2897590410229697
104424,0.2767246621001461
104426,0.25488280695091514
104435,0.27195171999461587
104445,0.2643428767241327
104458,0.25558746562215945
104460,0.2607558773966433
104466,0.2551063924431844
104472,0.2791346533041107
104473,0.2680415525631946
104479,0.2535599037528165
104480,0.25492488237050337
104482,0.2726256267868673
104499,0.2542189232129144
104501,0.2552191098386317
104502,0.25825815149373954
104506,0.30488919883095134
104510,0.2521428720030534
104512,0.2679228853625128
104520,0.3434449405205891
104528,0.2702838458037589
104529,0.2538429958987303
104541,0.28151954970351006
104578,0.25435085309401606
104584,0.27864713219333276
104588,0.27028799354796484
104602,0.3213785046146212
104610,0.25535167615871096
104611,0.34750532680381846
104618,0.2839303879958827
104620,0.26681646755601135
104622,0.25774996924664045
104624,0.273823597014976
104625,0.3417799129853303
104634,0.29111890290086456
104639,0.2784791480238883
104646,0.25502795239257053
104647,0.28237623351777896
104652,0.25755722652507057
104670,0.271700168328959
104677,0.2530858225475833
104685,0.28906159406218057
104691,0.2686304236300298
104696,0.3272393710237233
104699,0.2552232832862338
104712,0.285272514880043
104714,0.2587974740425786
104717,0.2779398022482919
104718,0.26518380513695783
104740,0.2807161117069457
104741,0.2577534595531613
104743,0.25299420467670164
104744,0.25856640953400856
104747,0.2684629028423763
104767,0.26963333822183844
104772,0.29608989333731967
104776,0.31683703951508374
104779,0.2604590541827158
104814,0.2549129108401139
104815,0.2692189885017375
104830,0.26863965692997466
104831,0.27714931878870375
104833,0.26520178595938837
104839,0.2589010450348272
104840,0.2564219391241067
104860,0.3663355697833239
104861,0.2570456655243024
104866,0.271813976397209
104870,0.2541925248029076
104877,0.27315234384231957
104878,0.25482681304558374
104879,0.2569382972122515
104880,0.30505446190311303
104899,0.25491698837585947
104906,0.2691439882294309
104907,0.2735599746278186
104913,0.2938159705873515
104916,0.296086187196407
104921,0.26803059938458323
104930,0.2726716497280042
104931,0.40838398110848245
104936,0.2599503501148058
104937,0.2600824566296967
104942,0.2550679165476497
104943,0.26195201907499954
104969,0.2744756852586729
104972,0.35073866891563893
104988,0.2787758202894883
105013,0.2565325014112142
105015,0.2562857516618171
105019,0.2945886983944495
105027,0.2681912113129429
105030,0.2786297516340945
105035,0.4082493308832792
105041,0.2559698000832834
105051,0.39517563667304567
105056,0.26868429392886656
105067,0.47833813820133797
105071,0.2716596787145078
105072,0.25494898880595457
105074,0.27288903128468117
105091,0.2608650921302333
105101,0.2562305215715547
105103,0.2783859957433439
105134,0.2753505536774636
105139,0.25330736193932524
105142,0.28730441069406615
105146,0.2898098584997405
105163,0.3168546517505892
105168,0.27124799580452275
105172,0.2546060712765454
105176,0.41560845372240907
105195,0.27458293030281256
105196,0.4058097101324537
105197,0.25446938686114134
105203,0.26634338135916563
105223,0.2960934520096933
105227,0.32972294012676495
105228,0.25416171850929203
105230,0.31121135423554946
105231,0.3704581406810532
105239,0.2585384169560761
105242,0.342823640541216
105244,0.26174102057403914
105245,0.26426144706312454
105248,0.25906618121923436
105249,0.25888369553897
105266,0.33176470545287706
105271,0.34204425930515114
105276,0.2638358398288227
105282,0.26425385180644273
105292,0.2985916487997694
105297,0.2522250881633383
105332,0.27063976409407997
105333,0.2597486156727523
105343,0.28708461737289165
105344,0.2648566180190715
105345,0.3217828446597328
105357,0.25990731767378733
105359,0.2830888237001991
105366,0.27810479890881024
105367,0.26152598624589635
105370,0.2520714060027466
105377,0.26841125387626824
105390,0.2573126997317393
105399,0.2537636730784909
105403,0.3181588720985488
105404,0.26675632185948095
105414,0.2577383538302283
105417,0.29271180006948117
105425,0.31595319616121326
105452,0.31927577119228484
105454,0.2912910905296513
105456,0.2780950159020459
105470,0.26688110649979047
105471,0.2582751034598269
105483,0.32054466473437426
105493,0.36421937768978696
105508,0.2841136013219794
105514,0.2666280526432573
105515,0.2556058290004854
105528,0.35199366115446107
105529,0.25481424267218017
105531,0.2592068606653537
105532,0.26758915708589354
105558,0.25477780266966776
105574,0.2521428720030534
105578,0.25728015368444457
105584,0.4152070803840179
105595,0.2793765824719328
105617,0.3986469837143894
105618,0.2778638436714134
105621,0.26571780333504963
105625,0.26814084623391404
105629,0.2658338129356145
105630,0.25383826952579336
105634,0.26300996578727176
105635,0.2542479746090424
105641,0.293183758494606
105647,0.32260752459518316
105648,0.2745317531340278
105655,0.2611969146618053
105657,0.2552085434251595
105672,0.3236643714434044
105678,0.2989739903053687
105682,0.3129210757991195
105691,0.2613776551567244
105692,0.2610386669137344
105706,0.2571880002565299
105712,0.2672109375111614
105720,0.2581524785397214
105734,0.25407320895382957
105735,0.25692562926209694
105736,0.3329056664188869
105737,0.2529163946788934
105738,0.3033716995215091
105740,0.38038024107594326
105744,0.2871638137367287
105747,0.26557296433961725
105749,0.31837169314939506
105754,0.2678862277583467
105758,0.2870229953473484
105760,0.26580767875063305
105767,0.3551082133194656
105784,0.27951983882782694
105791,0.2549810062434765
105802,0.35576253404848457
105807,0.3156625396942174
105809,0.27637096768929525
105816,0.30110825461945884
105817,0.2553042246769755
105824,0.27624933689315717
105832,0.2666893301816433
105856,0.2588637836454425
105865,0.2586488157375282
105899,0.3680778060216997
105906,0.26165678265817705
105916,0.26753376333827245
105923,0.26791096752178206
105937,0.2965999573381066
105965,0.2698041797504238
105966,0.28566050999280107
105968,0.2793635303287005
105973,0.27277887478894003
105976,0.33605433878825924
105978,0.3274473898047675
105979,0.2572047145070795
105991,0.309772321524016
105998,0.31414663981023433
105999,0.2566534179061847
106000,0.32977592412846646
106001,0.2594575719994038
106010,0.3621076362401615
106011,0.2529958431503753
106013,0.31829677531260864
106015,0.25364271185347576
106026,0.25640555046234803
106032,0.256659520352305
106035,0.3734740523458898
106040,0.27952281216047437
106041,0.3396827525663336
106044,0.2567600989352511
106053,0.2921343768354026
106054,0.2521428720030534
106065,0.3044792166547576
106081,0.26546044220633147
106083,0.28056617673459394
106087,0.258674720712148
106090,0.29216617423582153
106101,0.2645807855229184
106102,0.2746011644744881
106109,0.27105410989528983
106116,0.28561120665269213
106150,0.25191483329880004
106155,0.2956389786801162
106166,0.2533353508156643
106176,0.345636211523416
106189,0.2614113761854169
106199,0.3148842125296409
106205,0.31584359291231584
106206,0.2750852749893936
106211,0.25490196164164697
106214,0.2950462435808756
106216,0.26612330370986353
106217,0.2762386104675344
106225,0.2643650571191474
106249,0.2582053738131247
106256,0.2739935162996561
106258,0.2672445058660837
106261,0.26191793764310506
106262,0.28615668416376194
106264,0.25399858888923293
106271,0.2603242246946992
106276,0.25458287889192377
106277,0.3141252870548308
106286,0.2706380637950958
106293,0.26133324861379786
106295,0.268788126085036
106296,0.2542977659505987
106297,0.29923119753455396
106298,0.26842276026472417
106311,0.2683068330647974
106314,0.26297722933542816
106320,0.2638358398288227
106334,0.2787533958051046
106346,0.26539679582081266
106347,0.2671622661481318
106349,0.2960451072521556
106354,0.29461698036360584
106360,0.2552973297148279
106373,0.298314360207999
106377,0.2602188314092648
106386,0.31671064213970734
106387,0.273463768502664
106391,0.25776874350465484
106401,0.43083543489376686
106411,0.2907740172945247
106413,0.44647006090400315
106426,0.4019753500708996
106427,0.2950462435808756
106428,0.31652291352472467
106434,0.279444040247086
106438,0.2547394838246896
106440,0.25804157744883466
106441,0.25918480776395647
106452,0.29529495996961097
106453,0.28281390783526483
106454,0.2670092984131579
106457,0.31050340762941675
106484,0.25552862525976433
106488,0.30471544884106644
106491,0.35313599561802966
106514,0.29191595309027674
106527,0.2824131661951134
106528,0.2648003593267001
106529,0.257265091244608
106534,0.3443769330014452
106550,0.359174501388784
106577,0.2594456661594055
106585,0.30493930911211653
106590,0.2520065849938822
106607,0.29095790380489606
106610,0.2942779264887053
106611,0.26407122543942385
106612,0.2690215294992925
106624,0.2638427796262135
106631,0.25353257842245924
106647,0.35113301489758975
106660,0.32770811972149855
106674,0.2582233045035181
106687,0.25511942947198374
106712,0.2653748314778755
106713,0.266476058197792
106717,0.3006017733821884
106720,0.2736280907729425
106721,0.3170550284404768
106724,0.31366689557573535
106735,0.2887121201409221
106739,0.2750215473204052
106740,0.2762519930002376
106754,0.2925489206057348
106760,0.41480368196251255
106761,0.27015028574135025
106784,0.3168466720878849
106787,0.28859964562835794
106797,0.252623236793498
106798,0.2946158447783881
106802,0.3078596266661576
106803,0.2686853517314345
106804,0.3340727630114163
106805,0.2601825588969734
106810,0.3112685274613378
106812,0.31605152669004993
106813,0.2891904292881845
106817,0.28632833703322536
106822,0.3115929124633034
106823,0.25617418490328914
106827,0.2544542779347755
106841,0.27084391216036174
106851,0.3255141924128445
106852,0.2883929414439967
106853,0.3228230726229447
106854,0.49737362308903765
106861,0.2606397100089876
106873,0.26740872111032327
106877,0.25660959667399685
106878,0.25385817527592514
106881,0.2965798519536431
106900,0.25648910041366085
106906,0.26297206850658766
106907,0.31302344440133467
106914,0.30896231112761996
106916,0.29686194319500475
106924,0.25236124532513726
106931,0.2743474128646718
106936,0.26831068793625407
106937,0.3113711804265197
106938,0.2556103537450368
106939,0.28558684726562433
106943,0.26514469193317947
106944,0.3181255459330915
106967,0.3018836701942889
106980,0.25407320895382957
106986,0.28927761034138394
106987,0.25737752164522976
106990,0.25430121197551475
107013,0.2540505977379687
107023,0.28884202280447385
107033,0.26574001726611496
107037,0.2764831240691146
107048,0.26006066736914313
107071,0.271658285896739
107081,0.2519101076407631
107113,0.2871961071917709
107130,0.2570337633339714
107131,0.25776220087752016
107145,0.28350463604474474
107156,0.28917491514406846
107219,0.2953481725757009
107222,0.30327634190609665
107223,0.3885724072138307
107232,0.3691314556780275
107245,0.2813940816240251
107246,0.2965212330144846
107247,0.2718405312154217
107256,0.2520846727714095
107259,0.25443955605181945
107260,0.25490529172673115
107279,0.3846050475426876
107280,0.2716718163399985
107281,0.25641149820599696
107285,0.3179224647087169
107329,0.25279568439626804
107337,0.3045370911750395
107349,0.3217796606236625
107350,0.25823927078657516
107351,0.2529958431503753
107359,0.332039688132843
107391,0.2857972590849476
107394,0.26107687524884415
107395,0.26539790039246874
107406,0.2655063355234325
107416,0.2936299029031043
107417,0.25367916556909736
107418,0.26881156417226576
107419,0.2664518427720729
107444,0.2554029675893015
107445,0.25894952018664025
107446,0.3005581524148092
107460,0.3199485090885564
107470,0.29569493899350724
107475,0.26302651181220804
107520,0.2694122680229525
107526,0.32977592412846646
107527,0.2555136348244651
107530,0.2547901341452533
107532,0.2736533883593479
107534,0.2822088994544969
107535,0.26779987641967556
107554,0.3021532253445742
107556,0.2544721765461454
107559,0.32726208444959204
107561,0.25456293011090375
107564,0.27091990842616537
107566,0.2601313710471806
107571,0.2738256234240974
107590,0.3502412056303056
107602,0.30373833380473425
107625,0.2844655602120491
107626,0.4258360680491968
107635,0.25336305312581076
107636,0.276720330840425
107645,0.25807257573895354
107652,0.3639481474336811
107655,0.26430098315905126
107668,0.27817842586675046
107670,0.262179751675143
107677,0.2518018041831714
107680,0.3819351657177796
107683,0.3441527626012254
107684,0.2547575330270007
107691,0.2710679711377471
107692,0.2703996538122997
107703,0.263277202507944
107709,0.2638850414621642
107710,0.27733755129144416
107721,0.3092184997050132
107725,0.3351603676760431
107727,0.3236007099058389
107739,0.2579877387299233
107740,0.26044448410090393
107741,0.262669575725354
107747,0.2578270302998247
107765,0.3960942445455207
107768,0.2531108776510309
107775,0.30527539786177416
107782,0.46356616892507596
107790,0.25767243694997743
107801,0.25668745146974475
107807,0.2574925443587952
107811,0.27179537101017043
107817,0.29010267114211763
107826,0.2806019857307579
107838,0.33225746733016825
107839,0.25700861697382715
107843,0.31297379165036726
107847,0.29640178888571767
107849,0.3161372356152553
107850,0.29562963850237883
107867,0.29677028192431487
107871,0.3000332558190567
107908,0.26754824785173376
107913,0.2770825107059741
107927,0.25590840330936226
107931,0.2622465228115801
107955,0.2560421247802064
107962,0.316186385723663
107977,0.2698826547843233
107978,0.26018931535838385
107993,0.25383826952579336
108010,0.29649824204446684
108016,0.26573796388360016
108018,0.41979624232051815
108027,0.4316875190219703
108045,0.46748912668148995
108069,0.3256338647100871
108082,0.25945162647306463
108089,0.3061153106965134
108092,0.2638078593241057
108106,0.25258642077971244
108112,0.2887469598205336
108120,0.31422073670517847
108122,0.3735125380763996
108135,0.2606264260847171
108170,0.252087623058914
108171,0.2911693936757761
108177,0.2531569126973818
108180,0.31375855418905346
108183,0.26587386471942775
108184,0.25648886504801316
108185,0.26029177939128295
108192,0.2908444731632206
108195,0.3205879542690143
108196,0.36515969331833453
108218,0.2570710221936361
108219,0.2915887097565141
108243,0.2824437383505991
108249,0.25318276051732075
108251,0.2587356318758921
108274,0.2645116383585624
108280,0.44620345172297543
108289,0.2914453741568493
108292,0.2575394091538541
